"","gamma","child_weight","depth","subsample","col_subsample","eta","n_iterations","cv_rmse","std_deviation"
"1",0.2,2,10,0.9,0.9,0.05,1195,5.331371,0.0573006874199534
"1",0.2,2,10,0.9,0.9,0.08,864,5.3051654,0.0664164842990127
"1",0.2,2,10,1,0.9,0.01,4838,5.629523,0.0584379144289274
"1",0.2,2,10,1,0.9,0.05,1304,5.5004418,0.0668728837224811
"1",0.2,2,10,1,0.9,0.08,1203,5.3630796,0.0476917480602158
"1",0.2,2,11,0.8,0.9,0.01,4341,5.2707382,0.062059477533689
"1",0.2,2,11,0.8,0.9,0.05,899,5.2834234,0.062210256500351
"1",0.2,2,11,0.8,0.9,0.08,553,5.3084058,0.056987974778577
"1",0.2,2,11,0.9,0.9,0.01,4964,5.254193,0.0616122799318566
"1",0.2,2,11,0.9,0.9,0.05,855,5.3035012,0.0559966750812677
"1",0.2,2,11,0.9,0.9,0.08,608,5.289687,0.0554539362137817
"1",0.2,2,11,1,0.9,0.01,5465,5.4350072,0.0612701807257042
"1",0.2,2,11,1,0.9,0.05,1339,5.3442522,0.0454018531930523
"1",0.2,2,11,1,0.9,0.08,877,5.335867,0.0545741674860364
"1",0.2,2,9,0.8,1,0.01,5685,5.4694852,0.0683351270471983
"1",0.2,2,9,0.8,1,0.05,1560,5.3850274,0.0611128451754432
"1",0.2,2,9,0.8,1,0.08,909,5.4253178,0.0644476026005601
"1",0.2,2,9,0.9,1,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,2,9,0.9,1,0.05,1272,5.4606704,0.060845557348446
"1",0.2,2,9,0.9,1,0.08,1007,5.4039556,0.0757161159426249
"1",0.2,2,9,1,1,0.01,7135,5.6650174,0.0686352493157707
"1",0.2,2,9,1,1,0.05,1732,5.556301,0.066638719792663
"1",0.2,2,9,1,1,0.08,1166,5.5211018,0.0577712711800151
"1",0.2,2,10,0.8,1,0.01,5038,5.3453936,0.0673914424288081
"1",0.2,2,10,0.8,1,0.05,905,5.396309,0.062676938677603
"1",0.2,2,10,0.8,1,0.08,735,5.3475666,0.0627818829969033
"1",0.2,2,10,0.9,1,0.01,5580,5.333571,0.0628241118902511
"1",0.2,2,10,0.9,1,0.05,1195,5.3313708,0.0573008586545984
"1",0.2,2,10,0.9,1,0.08,864,5.3051656,0.0664170560672162
"1",0.2,2,10,1,1,0.01,4838,5.629523,0.0584382351581673
"1",0.2,2,10,1,1,0.05,1304,5.5004416,0.0668725894506637
"1",0.2,2,10,1,1,0.08,1203,5.3630798,0.0476916247129655
"1",0.2,2,11,0.8,1,0.01,4341,5.270738,0.0620596428510547
"1",0.2,2,11,0.8,1,0.05,899,5.2834234,0.062210256500351
"1",0.2,2,11,0.8,1,0.08,553,5.3084062,0.0569875941741693
"1",0.2,2,11,0.9,1,0.01,4964,5.2541926,0.0616124329550369
"1",0.2,2,11,0.9,1,0.05,855,5.303501,0.0559969167294254
"1",0.2,2,11,0.9,1,0.08,608,5.2896872,0.0554536829196551
"1",0.2,2,11,1,1,0.01,5465,5.435007,0.0612698648603224
"1",0.2,2,11,1,1,0.05,1339,5.344252,0.0454011976890473
"1",0.2,2,11,1,1,0.08,877,5.3358674,0.0545743762753765
"1",0.2,3,9,0.8,0.8,0.01,5685,5.4694852,0.0683351270471983
"1",0.2,3,9,0.8,0.8,0.05,1560,5.3850276,0.0611129266312922
"1",0.2,3,9,0.8,0.8,0.08,909,5.4253184,0.0644472809499295
"1",0.2,3,9,0.9,0.8,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,3,9,0.9,0.8,0.05,1272,5.4606704,0.060845557348446
"1",0.2,3,9,0.9,0.8,0.08,1007,5.4039556,0.0757160463590418
"1",0.2,3,9,1,0.8,0.01,7135,5.6650176,0.0686352161083758
"1",0.2,3,9,1,0.8,0.05,1732,5.5563012,0.0666388372719527
"1",0.2,3,9,1,0.8,0.08,1166,5.521102,0.0577710444773323
"1",0.2,3,10,0.8,0.8,0.01,5038,5.3453934,0.0673920059965585
"1",0.2,3,10,0.8,0.8,0.05,905,5.3963094,0.062676683921894
"1",0.2,3,10,0.8,0.8,0.08,735,5.3475664,0.0627820931559548
"1",0.2,3,10,0.9,0.8,0.01,5580,5.3335708,0.0628237872764427
"1",0.2,3,10,0.9,0.8,0.05,1195,5.3313708,0.0573008586545984
"1",0.2,3,10,0.9,0.8,0.08,864,5.3051656,0.0664170560672162
"1",0.2,3,10,1,0.8,0.01,4838,5.6295228,0.0584380488394335
"1",0.2,3,10,1,0.8,0.05,1304,5.5004418,0.0668728837224811
"1",0.2,3,10,1,0.8,0.08,1203,5.3630798,0.0476916247129655
"1",0.2,3,11,0.8,0.8,0.01,4341,5.270738,0.0620596428510547
"1",0.2,3,11,0.8,0.8,0.05,899,5.2834236,0.0622100078881323
"1",0.2,3,11,0.8,0.8,0.08,553,5.308406,0.0569881508912525
"1",0.2,3,11,0.9,0.8,0.01,4964,5.2541928,0.0616121739898544
"1",0.2,3,11,0.9,0.8,0.05,855,5.3035012,0.0559966750812677
"1",0.2,3,11,0.9,0.8,0.08,608,5.2896872,0.0554536829196551
"1",0.2,3,11,1,0.8,0.01,5465,5.435007,0.0612698648603224
"1",0.2,3,11,1,0.8,0.05,1339,5.3442522,0.0454012909393174
"1",0.2,3,11,1,0.8,0.08,877,5.335867,0.0545741674860364
"1",0.2,3,9,0.8,0.9,0.01,5685,5.4694854,0.0683354360390058
"1",0.2,3,9,0.8,0.9,0.05,1560,5.3850272,0.0611125529180614
"1",0.2,3,9,0.8,0.9,0.08,909,5.4253178,0.0644476901413818
"1",0.2,3,9,0.9,0.9,0.01,7236,5.4030474,0.0619436027450407
"1",0.2,3,9,0.9,0.9,0.05,1272,5.4606704,0.060845557348446
"1",0.2,3,9,0.9,0.9,0.08,1007,5.4039556,0.0757163197853436
"1",0.2,3,9,1,0.9,0.01,7135,5.6650178,0.0686350031001473
"1",0.2,3,9,1,0.9,0.05,1732,5.556301,0.066638719792663
"1",0.2,3,9,1,0.9,0.08,1166,5.521102,0.057771255004575
"1",0.2,3,10,0.8,0.9,0.01,5038,5.3453936,0.0673917425641824
"1",0.2,3,10,0.8,0.9,0.05,905,5.3963094,0.0626770727032142
"1",0.2,3,10,0.8,0.9,0.08,735,5.347566,0.0627821544358442
"1",0.2,3,10,0.9,0.9,0.01,5580,5.333571,0.0628239825385225
"1",0.2,3,10,0.9,0.9,0.05,1195,5.331371,0.0573009441841837
"1",0.2,3,10,0.9,0.9,0.08,864,5.3051654,0.0664164842990127
"1",0.2,3,10,1,0.9,0.01,4838,5.6295228,0.0584380488394335
"1",0.2,3,10,1,0.9,0.05,1304,5.500442,0.0668730590686833
"1",0.2,3,10,1,0.9,0.08,1203,5.3630798,0.0476916247129655
"1",0.2,3,11,0.8,0.9,0.01,4341,5.2707378,0.0620598973682395
"1",0.2,3,11,0.8,0.9,0.05,899,5.2834234,0.062210256500351
"1",0.2,3,11,0.8,0.9,0.08,553,5.3084064,0.0569878892208094
"1",0.2,3,11,0.9,0.9,0.01,4964,5.2541926,0.0616124329550369
"1",0.2,3,11,0.9,0.9,0.05,855,5.303501,0.0559969167294254
"1",0.2,3,11,0.9,0.9,0.08,608,5.2896872,0.0554540544717355
"1",0.2,3,11,1,0.9,0.01,5465,5.435007,0.0612703730591107
"1",0.2,3,11,1,0.9,0.05,1339,5.344252,0.0454015137325009
"1",0.2,3,11,1,0.9,0.08,877,5.3358674,0.0545743762753765
"1",0.2,3,9,0.8,1,0.01,5685,5.4694854,0.0683354360390058
"1",0.2,3,9,0.8,1,0.05,1560,5.385027,0.0611124809281993
"1",0.2,3,9,0.8,1,0.08,909,5.4253182,0.0644474484751396
"1",0.2,3,9,0.9,1,0.01,7236,5.403047,0.0619435292891999
"1",0.2,3,9,0.9,1,0.05,1272,5.4606704,0.060845557348446
"1",0.2,3,9,0.9,1,0.08,1007,5.4039554,0.0757162671969531
"1",0.2,3,9,1,1,0.01,7135,5.6650178,0.068635550836009
"1",0.2,3,9,1,1,0.05,1732,5.556301,0.066638719792663
"1",0.2,3,9,1,1,0.08,1166,5.521102,0.057771255004575
"1",0.2,3,10,0.8,1,0.01,5038,5.3453934,0.0673917058623838
"1",0.2,3,10,0.8,1,0.05,905,5.3963094,0.0626770727032142
"1",0.2,3,10,0.8,1,0.08,735,5.3475664,0.0627820931559548
"1",0.2,3,10,0.9,1,0.01,5580,5.3335708,0.0628241348062669
"1",0.2,3,10,0.9,1,0.05,1195,5.331371,0.0573008730230001
"1",0.2,3,10,0.9,1,0.08,864,5.3051656,0.0664167806042587
"1",0.2,3,10,1,1,0.01,4838,5.629523,0.0584379144289274
"1",0.2,3,10,1,1,0.05,1304,5.5004416,0.0668725894506637
"1",0.2,3,10,1,1,0.08,1203,5.3630798,0.0476916247129655
"1",0.2,3,11,0.8,1,0.01,4341,5.270738,0.0620596428510547
"1",0.2,3,11,0.8,1,0.05,899,5.2834236,0.0622100078881323
"1",0.2,3,11,0.8,1,0.08,553,5.3084064,0.0569877702866496
"1",0.2,3,11,0.9,1,0.01,4964,5.2541928,0.0616124233426756
"1",0.2,3,11,0.9,1,0.05,855,5.3035012,0.0559966750812677
"1",0.2,3,11,0.9,1,0.08,608,5.2896874,0.0554540014087475
"1",0.2,3,11,1,1,0.01,5465,5.435007,0.0612698648603224
"1",0.2,3,11,1,1,0.05,1339,5.344252,0.0454011976890473
"1",0.2,3,11,1,1,0.08,877,5.335867,0.0545741674860364
"1",0.2,4,9,0.8,0.8,0.01,5685,5.4694854,0.0683354360390058
"1",0.2,4,9,0.8,0.8,0.05,1560,5.3850272,0.0611125529180614
"1",0.2,4,9,0.8,0.8,0.08,909,5.425318,0.0644473874474644
"1",0.2,4,9,0.9,0.8,0.01,7236,5.403047,0.0619435292891999
"1",0.2,4,9,0.9,0.8,0.05,1272,5.4606702,0.0608452544588389
"1",0.2,4,9,0.9,0.8,0.08,1007,5.4039554,0.0757161976160897
"1",0.2,4,9,1,0.8,0.01,7135,5.6650176,0.0686354580449963
"1",0.2,4,9,1,0.8,0.05,1732,5.5563012,0.0666390448773078
"1",0.2,4,9,1,0.8,0.08,1166,5.521102,0.0577707027238054
"1",0.2,4,10,0.8,0.8,0.01,5038,5.3453936,0.0673914424288081
"1",0.2,4,10,0.8,0.8,0.05,905,5.396309,0.0626766185399105
"1",0.2,4,10,0.8,0.8,0.08,735,5.3475664,0.0627817983642151
"1",0.2,4,10,0.9,0.8,0.01,5580,5.3335708,0.0628237872764427
"1",0.2,4,10,0.9,0.8,0.05,1195,5.3313708,0.0573008586545984
"1",0.2,4,10,0.9,0.8,0.08,864,5.3051658,0.066416769076475
"1",0.2,4,10,1,0.8,0.01,4838,5.6295232,0.0584380054909117
"1",0.2,4,10,1,0.8,0.05,1304,5.5004418,0.0668724754899867
"1",0.2,4,10,1,0.8,0.08,1203,5.3630798,0.0476916247129655
"1",0.2,4,11,0.8,0.8,0.01,4341,5.270738,0.0620596428510547
"1",0.2,4,11,0.8,0.8,0.05,899,5.2834236,0.0622100078881323
"1",0.2,4,11,0.8,0.8,0.08,553,5.3084064,0.0569877702866496
"1",0.2,4,11,0.9,0.8,0.01,4964,5.2541928,0.0616125388971993
"1",0.2,4,11,0.9,0.8,0.05,855,5.303501,0.0559969167294254
"1",0.2,4,11,0.9,0.8,0.08,608,5.2896872,0.0554540544717355
"1",0.2,4,11,1,0.8,0.01,5465,5.435007,0.0612698648603224
"1",0.2,4,11,1,0.8,0.05,1339,5.3442522,0.0454011396393957
"1",0.2,4,11,1,0.8,0.08,877,5.335867,0.0545741674860364
"1",0.2,4,9,0.8,0.9,0.01,5685,5.4694852,0.068335320151125
"1",0.2,4,9,0.8,0.9,0.05,1560,5.3850274,0.0611128451754432
"1",0.2,4,9,0.8,0.9,0.08,909,5.4253182,0.0644478231514258
"1",0.2,4,9,0.9,0.9,0.01,7236,5.403047,0.0619435292891999
"1",0.2,4,9,0.9,0.9,0.05,1272,5.4606702,0.0608455810734264
"1",0.2,4,9,0.9,0.9,0.08,1007,5.4039554,0.0757162671969531
"1",0.2,4,9,1,0.9,0.01,7135,5.6650176,0.0686355840439149
"1",0.2,4,9,1,0.9,0.05,1732,5.556301,0.066638719792663
"1",0.2,4,9,1,0.9,0.08,1166,5.5211018,0.0577707188994309
"1",0.2,4,10,0.8,0.9,0.01,5038,5.3453936,0.0673920099851371
"1",0.2,4,10,0.8,0.9,0.05,905,5.396309,0.062676938677603
"1",0.2,4,10,0.8,0.9,0.08,735,5.3475664,0.0627817983642151
"1",0.2,4,10,0.9,0.9,0.01,5580,5.3335712,0.0628239596218291
"1",0.2,4,10,0.9,0.9,0.05,1195,5.3313706,0.0573005396016761
"1",0.2,4,10,0.9,0.9,0.08,864,5.3051656,0.0664167806042587
"1",0.2,4,10,1,0.9,0.01,4838,5.6295228,0.0584380488394335
"1",0.2,4,10,1,0.9,0.05,1304,5.5004418,0.0668728837224811
"1",0.2,4,10,1,0.9,0.08,1203,5.3630798,0.0476916247129655
"1",0.2,4,11,0.8,0.9,0.01,4341,5.270738,0.0620596428510547
"1",0.2,4,11,0.8,0.9,0.05,899,5.2834234,0.0622101983362845
"1",0.2,4,11,0.8,0.9,0.08,553,5.3084066,0.0569876790669436
"1",0.2,4,11,0.9,0.9,0.01,4964,5.2541926,0.0616124329550369
"1",0.2,4,11,0.9,0.9,0.05,855,5.3035014,0.0559968267550974
"1",0.2,4,11,0.9,0.9,0.08,608,5.289687,0.0554539362137817
"1",0.2,4,11,1,0.9,0.01,5465,5.4350072,0.0612701807257042
"1",0.2,4,11,1,0.9,0.05,1339,5.344252,0.0454011976890473
"1",0.2,4,11,1,0.9,0.08,877,5.335867,0.0545741674860364
"1",0.2,4,9,0.8,1,0.01,5685,5.4694854,0.0683354360390058
"1",0.2,4,9,0.8,1,0.05,1560,5.385027,0.0611124809281993
"1",0.2,4,9,0.8,1,0.08,909,5.4253182,0.0644474961046486
"1",0.2,4,9,0.9,1,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,4,9,0.9,1,0.05,1272,5.4606706,0.0608453033473884
"1",0.2,4,9,0.9,1,0.08,1007,5.4039556,0.0757160463590418
"1",0.2,4,9,1,1,0.01,6755,5.68449,0.06867908960665
"1",0.2,4,9,1,1,0.05,1732,5.556301,0.066638719792663
"1",0.2,4,9,1,1,0.08,1166,5.5211018,0.0577712711800151
"1",0.2,4,10,0.8,1,0.01,5038,5.3453936,0.0673917425641824
"1",0.2,4,10,0.8,1,0.05,905,5.3963092,0.0626767518507519
"1",0.2,4,10,0.8,1,0.08,735,5.3475666,0.0627818829969033
"1",0.2,4,10,0.9,1,0.01,5580,5.3335708,0.0628237872764427
"1",0.2,4,10,0.9,1,0.05,1195,5.3313712,0.0573007729490812
"1",0.2,4,10,0.9,1,0.08,864,5.3051656,0.0664167806042587
"1",0.2,4,10,1,1,0.01,4838,5.6295234,0.0584379375152729
"1",0.2,4,10,1,1,0.05,1304,5.500442,0.0668727697617212
"1",0.2,4,10,1,1,0.08,1203,5.3630794,0.0476919615683277
"1",0.2,4,11,0.8,1,0.01,4341,5.2707378,0.0620596577444281
"1",0.2,4,11,0.8,1,0.05,899,5.2834234,0.0622101983362845
"1",0.2,4,11,0.8,1,0.08,553,5.3084058,0.056987974778577
"1",0.2,4,11,0.9,1,0.01,4964,5.2541926,0.0616125485127717
"1",0.2,4,11,0.9,1,0.05,855,5.303501,0.0559969167294254
"1",0.2,4,11,0.9,1,0.08,608,5.2896872,0.0554540544717355
"1",0.2,4,11,1,1,0.01,5465,5.4350072,0.0612698348566339
"1",0.2,4,11,1,1,0.05,1339,5.344252,0.0454011976890473
"1",0.2,4,11,1,1,0.08,877,5.3358672,0.0545740649297864
"1",0.2,5,9,0.8,0.8,0.01,5685,5.4694848,0.0683350198694778
"1",0.2,5,9,0.8,0.8,0.05,1560,5.385027,0.0611124809281993
"1",0.2,5,9,0.8,0.8,0.08,909,5.425318,0.0644473874474644
"1",0.2,5,9,0.9,0.8,0.01,7236,5.403047,0.0619435292891999
"1",0.2,5,9,0.9,0.8,0.05,1272,5.4606704,0.060845557348446
"1",0.2,5,9,0.9,0.8,0.08,1007,5.4039556,0.0757161159426249
"1",0.2,5,9,1,0.8,0.01,7135,5.6650176,0.0686355840439149
"1",0.2,5,9,1,0.8,0.05,1732,5.5563012,0.0666386698768578
"1",0.2,5,9,1,0.8,0.08,1166,5.5211022,0.0577710283009985
"1",0.2,5,10,0.8,0.8,0.01,5038,5.3453936,0.0673914424288081
"1",0.2,5,10,0.8,0.8,0.05,905,5.396309,0.062676938677603
"1",0.2,5,10,0.8,0.8,0.08,735,5.3475662,0.0627817446696151
"1",0.2,5,10,0.9,0.8,0.01,5580,5.3335708,0.0628237872764427
"1",0.2,5,10,0.9,0.8,0.05,1195,5.3313708,0.0573008586545984
"1",0.2,5,10,0.9,0.8,0.08,864,5.3051654,0.0664165935368773
"1",0.2,5,10,1,0.8,0.01,4838,5.6295232,0.0584380054909117
"1",0.2,5,10,1,0.8,0.05,1304,5.5004418,0.0668728837224811
"1",0.2,5,10,1,0.8,0.08,1203,5.3630796,0.0476912669053529
"1",0.2,5,11,0.8,0.8,0.01,4341,5.270738,0.062059793944228
"1",0.2,5,11,0.8,0.8,0.05,899,5.2834236,0.0622100078881323
"1",0.2,5,11,0.8,0.8,0.08,553,5.3084064,0.0569875029549608
"1",0.2,5,11,0.9,0.8,0.01,4964,5.2541928,0.0616125388971993
"1",0.2,5,11,0.9,0.8,0.05,855,5.3035014,0.0559968873799126
"1",0.2,5,11,0.9,0.8,0.08,608,5.289687,0.0554539362137817
"1",0.2,5,11,1,0.8,0.01,5465,5.435007,0.0612698648603224
"1",0.2,5,11,1,0.8,0.05,1339,5.344252,0.0454015137325009
"1",0.2,5,11,1,0.8,0.08,877,5.3358672,0.0545742896990964
"1",0.2,5,9,0.8,0.9,0.01,5685,5.4694854,0.0683354360390058
"1",0.2,5,9,0.8,0.9,0.05,1560,5.385027,0.0611128172579068
"1",0.2,5,9,0.8,0.9,0.08,909,5.4253178,0.0644476901413818
"1",0.2,5,9,0.9,0.9,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,5,9,0.9,0.9,0.05,1272,5.4606708,0.0608452796243141
"1",0.2,5,9,0.9,0.9,0.08,1007,5.4039556,0.0757160463590418
"1",0.2,5,9,1,0.9,0.01,7135,5.6650176,0.0686352161083758
"1",0.2,5,9,1,0.9,0.05,1732,5.556301,0.066638719792663
"1",0.2,5,9,1,0.9,0.08,1166,5.5211018,0.0577712711800151
"1",0.2,5,10,0.8,0.9,0.01,5038,5.3453936,0.0673920099851371
"1",0.2,5,10,0.8,0.9,0.05,905,5.396309,0.062676938677603
"1",0.2,5,10,0.8,0.9,0.08,735,5.3475662,0.0627814498762391
"1",0.2,5,10,0.9,0.9,0.01,5580,5.3335708,0.0628237872764427
"1",0.2,5,10,0.9,0.9,0.05,1195,5.331371,0.0573009441841837
"1",0.2,5,10,0.9,0.9,0.08,864,5.3051654,0.0664169013688639
"1",0.2,5,10,1,0.9,0.01,4838,5.629523,0.0584381399019683
"1",0.2,5,10,1,0.9,0.05,1304,5.5004418,0.0668725944177355
"1",0.2,5,10,1,0.9,0.08,1203,5.3630798,0.0476916247129655
"1",0.2,5,11,0.8,0.9,0.01,4341,5.2707378,0.0620596577444281
"1",0.2,5,11,0.8,0.9,0.05,899,5.2834236,0.0622100078881323
"1",0.2,5,11,0.8,0.9,0.08,553,5.3084064,0.0569875029549608
"1",0.2,5,11,0.9,0.9,0.01,4964,5.2541928,0.0616125388971993
"1",0.2,5,11,0.9,0.9,0.05,855,5.3035014,0.0559968873799126
"1",0.2,5,11,0.9,0.9,0.08,608,5.2896868,0.0554540672751752
"1",0.2,5,11,1,0.9,0.01,5465,5.4350072,0.0612698348566339
"1",0.2,5,11,1,0.9,0.05,1339,5.3442518,0.045401349558797
"1",0.2,5,11,1,0.9,0.08,877,5.335867,0.0545742095682058
"1",0.2,5,9,0.8,1,0.01,5685,5.4694854,0.0683351590723223
"1",0.2,5,9,0.8,1,0.05,1560,5.3850274,0.0611128451754432
"1",0.2,5,9,0.8,1,0.08,909,5.425318,0.0644474749885783
"1",0.2,5,9,0.9,1,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,5,9,0.9,1,0.05,1272,5.4606704,0.0608451695391181
"1",0.2,5,9,0.9,1,0.08,1007,5.4039556,0.0757160463590418
"1",0.2,5,9,1,1,0.01,7135,5.6650178,0.068635550836009
"1",0.2,5,9,1,1,0.05,1732,5.556301,0.066638719792663
"1",0.2,5,9,1,1,0.08,1166,5.5211016,0.0577709456028072
"1",0.2,5,10,0.8,1,0.01,5038,5.3453936,0.0673920099851371
"1",0.2,5,10,0.8,1,0.05,905,5.3963092,0.0626772595297608
"1",0.2,5,10,0.8,1,0.08,735,5.3475664,0.0627817983642151
"1",0.2,5,10,0.9,1,0.01,5580,5.3335708,0.0628237872764427
"1",0.2,5,10,0.9,1,0.05,1195,5.3313706,0.0573011063683963
"1",0.2,5,10,0.9,1,0.08,864,5.3051658,0.0664169353053529
"1",0.2,5,10,1,1,0.01,4838,5.629523,0.0584379144289274
"1",0.2,5,10,1,1,0.05,1304,5.500442,0.066872354341725
"1",0.2,5,10,1,1,0.08,1203,5.3630794,0.0476913902526719
"1",0.2,5,11,0.8,1,0.01,4341,5.2707378,0.0620591938987031
"1",0.2,5,11,0.8,1,0.05,899,5.2834236,0.0622100078881323
"1",0.2,5,11,0.8,1,0.08,553,5.3084064,0.0569877702866496
"1",0.2,5,11,0.9,1,0.01,4964,5.2541928,0.0616125388971993
"1",0.2,5,11,0.9,1,0.05,855,5.3035012,0.0559966750812677
"1",0.2,5,11,0.9,1,0.08,608,5.289687,0.0554539362137817
"1",0.2,5,11,1,1,0.01,5465,5.4350072,0.061270027247893
"1",0.2,5,11,1,1,0.05,1339,5.344252,0.0454011976890473
"1",0.2,5,11,1,1,0.08,877,5.3358672,0.0545740228438274
"1",0.2,6,9,0.8,0.8,0.01,5685,5.469485,0.0683353288629396
"1",0.2,6,9,0.8,0.8,0.05,1560,5.3850274,0.0611128451754432
"1",0.2,6,9,0.8,0.8,0.08,909,5.4253178,0.0644476901413818
"1",0.2,6,9,0.9,0.8,0.01,7236,5.403047,0.0619435292891999
"1",0.2,6,9,0.9,0.8,0.05,1272,5.4606704,0.0608454623241797
"1",0.2,6,9,0.9,0.8,0.08,1007,5.4039552,0.0757164184530672
"1",0.2,6,9,1,0.8,0.01,7135,5.6650176,0.0686354580449963
"1",0.2,6,9,1,0.8,0.05,1732,5.556301,0.066638719792663
"1",0.2,6,9,1,0.8,0.08,1166,5.5211016,0.0577711102839915
"1",0.2,6,10,0.8,0.8,0.01,5038,5.3453936,0.0673920099851371
"1",0.2,6,10,0.8,0.8,0.05,905,5.3963092,0.0626767518507519
"1",0.2,6,10,0.8,0.8,0.08,735,5.3475664,0.0627817983642151
"1",0.2,6,10,0.9,0.8,0.01,5580,5.3335708,0.0628237872764427
"1",0.2,6,10,0.9,0.8,0.05,1195,5.3313708,0.0573005539707778
"1",0.2,6,10,0.9,0.8,0.08,864,5.3051654,0.0664169013688639
"1",0.2,6,10,1,0.8,0.01,4838,5.629523,0.0584379144289274
"1",0.2,6,10,1,0.8,0.05,1304,5.5004418,0.0668724754899867
"1",0.2,6,10,1,0.8,0.08,1203,5.3630798,0.0476916247129655
"1",0.2,6,11,0.8,0.8,0.01,4341,5.270738,0.0620596428510547
"1",0.2,6,11,0.8,0.8,0.05,899,5.2834236,0.0622100078881323
"1",0.2,6,11,0.8,0.8,0.08,553,5.3084064,0.0569877702866496
"1",0.2,6,11,0.9,0.8,0.01,4964,5.2541928,0.0616121739898544
"1",0.2,6,11,0.9,0.8,0.05,855,5.3035014,0.0559964940566737
"1",0.2,6,11,0.9,0.8,0.08,608,5.2896868,0.0554540672751752
"1",0.2,6,11,1,0.8,0.01,5465,5.4350072,0.0612696478573075
"1",0.2,6,11,1,0.8,0.05,1339,5.344252,0.0454015137325009
"1",0.2,6,11,1,0.8,0.08,877,5.335867,0.0545741674860364
"1",0.2,6,9,0.8,0.9,0.01,5685,5.4694852,0.068335320151125
"1",0.2,6,9,0.8,0.9,0.05,1560,5.3850272,0.0611125529180614
"1",0.2,6,9,0.8,0.9,0.08,909,5.4253182,0.0644474484751396
"1",0.2,6,9,0.9,0.9,0.01,7236,5.403047,0.0619435292891999
"1",0.2,6,9,0.9,0.9,0.05,1272,5.4606704,0.060845557348446
"1",0.2,6,9,0.9,0.9,0.08,1007,5.4039556,0.0757163197853436
"1",0.2,6,9,1,0.9,0.01,7135,5.6650176,0.0686352161083758
"1",0.2,6,9,1,0.9,0.05,1732,5.5563012,0.0666386698768578
"1",0.2,6,9,1,0.9,0.08,1166,5.5211016,0.0577709456028072
"1",0.2,6,10,0.8,0.9,0.01,5038,5.3453936,0.0673920099851371
"1",0.2,6,10,0.8,0.9,0.05,905,5.396309,0.062676938677603
"1",0.2,6,10,0.8,0.9,0.08,735,5.3475662,0.0627814498762391
"1",0.2,6,10,0.9,0.9,0.01,5580,5.3335708,0.0628237872764427
"1",0.2,6,10,0.9,0.9,0.05,1195,5.3313708,0.0573008586545984
"1",0.2,6,10,0.9,0.9,0.08,864,5.3051658,0.066416769076475
"1",0.2,6,10,1,0.9,0.01,4838,5.6295232,0.0584380054909117
"1",0.2,6,10,1,0.9,0.05,1304,5.5004418,0.0668728837224811
"1",0.2,6,10,1,0.9,0.08,1203,5.3630796,0.0476912669053529
"1",0.2,6,11,0.8,0.9,0.01,4341,5.2707378,0.0620598973682395
"1",0.2,6,11,0.8,0.9,0.05,899,5.2834236,0.0622100078881323
"1",0.2,6,11,0.8,0.9,0.08,553,5.3084064,0.0569877702866496
"1",0.2,6,11,0.9,0.9,0.01,4964,5.2541928,0.0616121739898544
"1",0.2,6,11,0.9,0.9,0.05,855,5.3035012,0.0559967357062471
"1",0.2,6,11,0.9,0.9,0.08,608,5.289687,0.0554539362137817
"1",0.2,6,11,1,0.9,0.01,5465,5.435007,0.0612698648603224
"1",0.2,6,11,1,0.9,0.05,1339,5.3442522,0.0454012909393174
"1",0.2,6,11,1,0.9,0.08,877,5.335867,0.0545736694129515
"1",0.2,6,9,0.8,1,0.01,5685,5.4694854,0.0683354360390058
"1",0.2,6,9,0.8,1,0.05,1560,5.3850274,0.0611128546431783
"1",0.2,6,9,0.8,1,0.08,909,5.4253182,0.0644474484751396
"1",0.2,6,9,0.9,1,0.01,7236,5.4030472,0.0619438612564931
"1",0.2,6,9,0.9,1,0.05,1272,5.4606704,0.060845557348446
"1",0.2,6,9,0.9,1,0.08,1007,5.4039556,0.0757160463590418
"1",0.2,6,9,1,1,0.01,7135,5.6650176,0.0686352161083758
"1",0.2,6,9,1,1,0.05,1732,5.556301,0.066638719792663
"1",0.2,6,9,1,1,0.08,1166,5.5211022,0.0577710283009985
"1",0.2,6,10,0.8,1,0.01,5038,5.3453936,0.0673914424288081
"1",0.2,6,10,0.8,1,0.05,905,5.3963092,0.0626772595297608
"1",0.2,6,10,0.8,1,0.08,735,5.3475664,0.0627817983642151
"1",0.2,6,10,0.9,1,0.01,5580,5.3335708,0.0628241416316706
"1",0.2,6,10,0.9,1,0.05,1195,5.3313708,0.0573011207373559
"1",0.2,6,10,0.9,1,0.08,864,5.3051656,0.0664167806042587
"1",0.2,6,10,1,1,0.01,4838,5.6295226,0.0584377078490057
"1",0.2,6,10,1,1,0.05,1304,5.5004416,0.0668725894506637
"1",0.2,6,10,1,1,0.08,1203,5.36308,0.0476914112057666
"1",0.2,6,11,0.8,1,0.01,4341,5.270738,0.0620596428510547
"1",0.2,6,11,0.8,1,0.05,899,5.2834236,0.0622100078881323
